track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,predicted_genre_id,predicted_genre,predicted_genre_prob,predicted_electronic_prob,predicted_pop_prob,predicted_rnb_prob
3zIG0WuI5RoJsFYnErkFDU,Don't Leave Me,3Nrfpe0tUJi4K4DXYWgMUX,BTS,66J1OXSaS3hBZASOV3el8t,227413,2018-04-04,71,0.62,0.778,8,0.8036028659160694,0,0.0724,0.11599999999999999,0.0,0.312,0.386,0.5811048622306453,1,pop,0.54,0.4642857142857143,0.5,0.03571428571428571
2isSdmQfVv32j2haL6hk9x,Intro : Persona,3Nrfpe0tUJi4K4DXYWgMUX,BTS,1AvXa8xFEXtR3hb4bgihIK,171023,2019-04-12,71,0.469,0.87,9,0.8096212896622312,0,0.342,0.0278,0.0,0.313,0.652,0.20951525369497537,1,pop,0.54,0.21428571428571427,0.6071428571428571,0.17857142857142858
75scDPqGs75FotglJSoOI2,MIC Drop (Steve Aoki Remix) [Full Length Edition],3Nrfpe0tUJi4K4DXYWgMUX,BTS,2lATw9ZAVp7ILQcOKPCPqp,307675,2018-08-24,78,0.606,0.848,11,0.831033776867963,1,0.184,0.0114,1.06e-06,0.20600000000000002,0.54,0.7226153410699123,1,pop,0.52,0.10714285714285714,0.5714285714285714,0.32142857142857145
5p10VwQ8LRoyTc8LFrvPw6,Outro: Tear,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2jJfnAZE6IG3oYnUv2eCj4,284980,2018-05-18,66,0.711,0.903,6,0.881351074718526,0,0.247,0.327,0.0,0.0887,0.467,0.5380511697165852,0,electronic,0.52,0.5357142857142857,0.35714285714285715,0.10714285714285714
5SE57ljOIUJ1ybL9U6CuBH,DNA,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2FTS6a6DLXMNp8flyA0HGO,223122,2017-09-18,74,0.598,0.775,1,0.8276356192425792,0,0.0545,0.022000000000000002,0.0,0.0677,0.687,0.47531350373497083,1,pop,0.52,0.4642857142857143,0.5,0.03571428571428571
3ndCsZfq8OVwwkz9mmZvUz,Stay,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2qehskW9lYGWfYb0xPZkrS,204800,2020-11-20,85,0.5820000000000001,0.693,6,0.7861617195496416,1,0.0465,0.114,0.0,0.13,0.341,0.4512238644334782,1,pop,0.5,0.39285714285714285,0.5,0.10714285714285714
249gnXrbfmV8NG6jTEMSwD,Life Goes On,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2qehskW9lYGWfYb0xPZkrS,207481,2020-11-20,94,0.5660000000000001,0.716,1,0.7581166837256907,1,0.0424,0.0069099999999999995,0.0,0.37,0.45,0.17534057765909006,1,pop,0.5,0.17857142857142858,0.6785714285714286,0.14285714285714285
1xfXXujIlLZAx5wpu46Nyk,Moon,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6mJZTV8lCqnwftYZa94bXS,208589,2020-02-21,76,0.703,0.6459999999999999,6,0.7202456499488228,1,0.0596,0.0104,0.0,0.191,0.64,0.5494652899986463,0,electronic,0.5,0.4642857142857143,0.39285714285714285,0.14285714285714285
02q0ZnV2L4XByzEvWZJqBC,Spring Day,3Nrfpe0tUJi4K4DXYWgMUX,BTS,64WayBZ9Mrx8iGOpME5vpI,274097,2017-02-13,0,0.539,0.846,8,0.8621494370522005,1,0.0354,0.0063,1.68e-06,0.13,0.46,0.33485521603760815,1,pop,0.5,0.42857142857142855,0.5,0.07142857142857142
5SXEEYJxc5OPoOn5H9SHvX,Crystal Snow,3Nrfpe0tUJi4K4DXYWgMUX,BTS,04hXnHSqRyuodKyXnz3vHW,322333,2017-12-06,0,0.618,0.768,3,0.8097441146366426,1,0.0323,0.126,0.0,0.12,0.483,0.3776812414624843,1,pop,0.5,0.35714285714285715,0.6428571428571429,0.0
7lthOBXNue2IvedLRfkod8,HOME,3Nrfpe0tUJi4K4DXYWgMUX,BTS,1AvXa8xFEXtR3hb4bgihIK,234177,2019-04-12,76,0.633,0.799,7,0.803480040941658,0,0.0429,0.0142,0.0,0.19399999999999998,0.535,0.5563629874844633,0,electronic,0.5,0.4642857142857143,0.4642857142857143,0.07142857142857142
782ET7GKMVvNPBez4nsurW,FAKE LOVE (Rocking Vibe Mix),3Nrfpe0tUJi4K4DXYWgMUX,BTS,3znXuEXvpl674WIHuw0fbx,238494,2018-06-04,53,0.46299999999999997,0.804,2,0.8287001023541453,0,0.0391,0.0573,0.0,0.43200000000000005,0.35200000000000004,0.629721015518281,1,pop,0.5,0.4642857142857143,0.5,0.03571428571428571
1ZPpGPko8oULTmi34rozMh,Trivia 轉 : Seesaw,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2lATw9ZAVp7ILQcOKPCPqp,246334,2018-08-24,74,0.7070000000000001,0.7909999999999999,5,0.8093756397134083,0,0.035,0.18100000000000002,0.0,0.102,0.6779999999999999,0.3348121438856003,0,electronic,0.5,0.4642857142857143,0.4642857142857143,0.07142857142857142
4c1WgUnHXq2LEncGHKgj1I,Dream Glow (BTS World Original Soundtrack) - Pt. 1,3Nrfpe0tUJi4K4DXYWgMUX,BTS,7fEUnTEsnJOXEZtUYMKyOE,187457,2019-06-07,69,0.735,0.74,0,0.8357420675537358,0,0.0519,0.0967,0.0,0.10099999999999999,0.541,0.5499452368353043,0,electronic,0.5,0.5,0.39285714285714285,0.10714285714285714
0v1x6rN6JHRapa03JElljE,Dynamite,3Nrfpe0tUJi4K4DXYWgMUX,BTS,3zWmE5c3alhuoPLphxjMVd,199053,2020-08-21,49,0.746,0.765,6,0.8122824974411462,0,0.0993,0.0112,0.0,0.0936,0.737,0.3782473326031578,0,electronic,0.48,0.5357142857142857,0.42857142857142855,0.03571428571428571
38td8VabuKlQt72Q2VnhbO,134340,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2jJfnAZE6IG3oYnUv2eCj4,230063,2018-05-18,68,0.664,0.688,11,0.7281064483111566,0,0.0543,0.153,9.14e-05,0.17300000000000001,0.65,0.32888664640224474,1,pop,0.48,0.35714285714285715,0.39285714285714285,0.25
1trFxVLL8WKhYap543e74l,Airplane pt.2,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2jJfnAZE6IG3oYnUv2eCj4,218614,2018-05-18,69,0.769,0.8170000000000001,0,0.8253019447287614,0,0.0339,0.0268,9.95e-05,0.084,0.866,0.5378296557919737,0,electronic,0.48,0.5,0.42857142857142855,0.07142857142857142
0t1kP63rueHleOhQkYSXFY,Dynamite,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6K4chJALBBMYmXjwgvqahx,199053,2020-08-28,91,0.746,0.765,6,0.8122824974411462,0,0.0993,0.0112,0.0,0.0936,0.737,0.3782473326031578,0,electronic,0.48,0.5357142857142857,0.42857142857142855,0.03571428571428571
0EQMrxdeiBhry9JCxskko3,I'm Fine,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2lATw9ZAVp7ILQcOKPCPqp,240339,2018-08-24,73,0.51,0.8420000000000001,11,0.8789355168884339,0,0.10300000000000001,0.00852,0.0,0.34600000000000003,0.302,0.2155638144697818,0,electronic,0.48,0.5357142857142857,0.39285714285714285,0.07142857142857142
6aHCXTCkPiB4zgXKpB7BHS,Trivia 承 : Love,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2lATw9ZAVp7ILQcOKPCPqp,225697,2018-08-24,66,0.7609999999999999,0.7609999999999999,5,0.7586079836233366,0,0.0897,0.24600000000000002,0.0,0.10300000000000001,0.483,0.42702962133425226,0,electronic,0.48,0.5,0.4642857142857143,0.03571428571428571
6KUE0HSSudAp9AOycaF6SH,Make It Right,3Nrfpe0tUJi4K4DXYWgMUX,BTS,1AvXa8xFEXtR3hb4bgihIK,226321,2019-04-12,75,0.638,0.703,7,0.6704605936540429,1,0.444,0.0104,0.0,0.132,0.261,0.3273114362716746,0,electronic,0.48,0.4642857142857143,0.42857142857142855,0.10714285714285714
314ZkcV7oLWG8yWE7LABvH,Make It Right (feat. Lauv),3Nrfpe0tUJi4K4DXYWgMUX,BTS,0ZI6Q1QJSYdeEQPvKzX1XR,226321,2019-10-18,77,0.584,0.685,7,0.6730399181166836,1,0.425,0.0304,0.0,0.18899999999999997,0.345,0.27676318930826127,1,pop,0.48,0.32142857142857145,0.5,0.17857142857142858
4xeOxHpKth9IdzNNIZnzhX,Dynamite - Retro Remix,3Nrfpe0tUJi4K4DXYWgMUX,BTS,3qIVLJciUAM589Lb5aPEYn,208404,2020-09-18,59,0.647,0.915,4,0.9096827021494369,1,0.14800000000000002,0.0659,0.0,0.327,0.7759999999999999,0.37758279082932356,0,electronic,0.48,0.6071428571428571,0.39285714285714285,0.0
7Ed6BkggCS2KaKY5YlINaF,MIC Drop (feat. Desiigner) [Steve Aoki Remix],3Nrfpe0tUJi4K4DXYWgMUX,BTS,2TpvJhw6RYTTn4eDrAb3eJ,238726,2017-11-24,64,0.613,0.8420000000000001,10,0.8154759467758443,0,0.21899999999999997,0.0157,0.0,0.23,0.645,0.722043096764666,1,pop,0.48,0.10714285714285714,0.5,0.39285714285714285
3bkkMZEAhx7rTVz1C0itRQ,Black Swan,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6mJZTV8lCqnwftYZa94bXS,198260,2020-02-21,76,0.7190000000000001,0.758,2,0.7812896622313202,0,0.0851,0.13699999999999998,0.0,0.129,0.49,0.5811725470409431,1,pop,0.48,0.39285714285714285,0.42857142857142855,0.17857142857142858
70sKIAQgaVN2zWEEyOpyMZ,All Night (BTS World Original Soundtrack) [Pt. 3],3Nrfpe0tUJi4K4DXYWgMUX,BTS,53dPHVEHHiHZusK0l4q26R,216873,2019-06-21,62,0.725,0.706,5,0.7977072671443193,1,0.121,0.193,0.0,0.109,0.667,0.41515401370925065,0,electronic,0.48,0.5714285714285714,0.25,0.17857142857142858
7KlTFTpy7dXLzr2NtLkvG6,Not Today,3Nrfpe0tUJi4K4DXYWgMUX,BTS,64WayBZ9Mrx8iGOpME5vpI,231859,2017-02-13,0,0.594,0.946,8,0.8533060388945751,1,0.126,0.0018100000000000002,1.04e-06,0.9229999999999999,0.665,0.3535116110215484,1,pop,0.48,0.4642857142857143,0.5,0.03571428571428571
24NuEDgyRIljwSyY0lsr7b,Black Swan,3Nrfpe0tUJi4K4DXYWgMUX,BTS,4RR8ROIGix5CbCGlXHA53I,198260,2020-01-17,77,0.7190000000000001,0.758,2,0.7812896622313202,0,0.0851,0.13699999999999998,0.0,0.129,0.49,0.5811725470409431,1,pop,0.48,0.39285714285714285,0.42857142857142855,0.17857142857142858
4saklk6nie3yiGePpBwUoc,Dynamite,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2qehskW9lYGWfYb0xPZkrS,199053,2020-11-20,94,0.746,0.765,6,0.8122824974411462,0,0.0993,0.0112,0.0,0.0936,0.737,0.3782473326031578,0,electronic,0.48,0.5357142857142857,0.42857142857142855,0.03571428571428571
54DmTIv86D3sYdiawjULQ0,Dis-ease,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2qehskW9lYGWfYb0xPZkrS,239722,2020-11-20,85,0.731,0.845,8,0.7737154554759467,1,0.132,0.0132,0.0,0.0782,0.484,0.2985084729076164,0,electronic,0.48,0.4642857142857143,0.4642857142857143,0.07142857142857142
4lRwa7PKcGIuJMwtPIYKdy,Anpanman,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2jJfnAZE6IG3oYnUv2eCj4,232966,2018-05-18,69,0.813,0.875,1,0.8732855680655065,0,0.0918,0.0237,0.0,0.28800000000000003,0.7559999999999999,0.28570373743216126,0,electronic,0.48,0.5357142857142857,0.35714285714285715,0.10714285714285714
645YBsxhFPSOKxGep3uHLv,Love Maze,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2jJfnAZE6IG3oYnUv2eCj4,221529,2018-05-18,73,0.636,0.8759999999999999,9,0.8023746161719548,1,0.0617,0.0487,0.0,0.0728,0.759,0.5990721027824611,0,electronic,0.46,0.5357142857142857,0.39285714285714285,0.07142857142857142
6ceLbOqD2zrnUollgXkKMn,Dynamite - Bedroom Remix,3Nrfpe0tUJi4K4DXYWgMUX,BTS,3qIVLJciUAM589Lb5aPEYn,207926,2020-09-18,59,0.7559999999999999,0.745,1,0.8592425793244625,0,0.0341,0.0631,0.0,0.221,0.726,0.34759841986733775,0,electronic,0.46,0.5357142857142857,0.35714285714285715,0.10714285714285714
