track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name,predicted_genre_id,predicted_genre,predicted_genre_prob,predicted_electronic_prob,predicted_pop_prob,predicted_rnb_prob
2UgFSCFOwbVxKCPI6kZx32,Pagdating ng Panahon,0GnuCXvnvVtX5DShryuyp9,Aiza Seguerra,5JWNTw5xtfzAQEJc7MRRfR,266840,2010-10-28,0,0.569,0.22699999999999998,4,0.4223287671232876,1,0.026000000000000002,0.728,4.92e-06,0.17800000000000002,0.21100000000000002,0.2982077071143574,2UgFSCFOwbVxKCPI6kZx32,2UgFSCFOwbVxKCPI6kZx32,1,pop,0.76,0.17857142857142858,0.6785714285714286,0.14285714285714285
7E9b3gSbbvQaI8cw6rSfF5,Tabi,3Selnc0BwhaX4HX9781VgP,Mark Oblea,3tbeeWj5taqbgMDJqopO9c,224960,2018-05-25,31,0.515,0.28,5,0.6630593607305937,1,0.0391,0.835,2.37e-06,0.0934,0.36700000000000005,0.6944051397758997,7E9b3gSbbvQaI8cw6rSfF5,7E9b3gSbbvQaI8cw6rSfF5,1,pop,0.76,0.21428571428571427,0.5357142857142857,0.25
6jXjMR8DCIfzcG30zUoTnd,Ambon,6RV3CKY0UJIPKXyGs85Thm,True Faith,3pxrjpT6FoRmeKDKORu8S7,262880,2004-09-01,0,0.41600000000000004,0.299,0,0.6354337899543379,1,0.031,0.779,0.0,0.0928,0.45299999999999996,0.37090009815544256,6jXjMR8DCIfzcG30zUoTnd,6jXjMR8DCIfzcG30zUoTnd,1,pop,0.76,0.14285714285714285,0.6428571428571429,0.21428571428571427
2hLWGufXgFRtvbHTDbmrw7,Katabi,007MmXwT1HwcXwuyROgNJb,Fred Engay,5CKKtTdpoBUOpKOMjy2TgP,266815,2020-12-27,49,0.642,0.281,4,0.6199086757990868,0,0.0413,0.8109999999999999,0.0481,0.111,0.192,0.15233852154958127,2hLWGufXgFRtvbHTDbmrw7,2hLWGufXgFRtvbHTDbmrw7,1,pop,0.76,0.25,0.4642857142857143,0.2857142857142857
6ODrMg7P6ZierPFa7AFVG8,wala ng tayo,1UoDzdI13UGIXcmXumznTd,JC Sales,79uoR0M0E0QXsBMs2pEdgl,255362,2020-01-10,29,0.225,0.19899999999999998,11,0.6279908675799086,1,0.0353,0.9309999999999999,0.0,0.0977,0.39799999999999996,1.0,6ODrMg7P6ZierPFa7AFVG8,6ODrMg7P6ZierPFa7AFVG8,1,pop,0.76,0.39285714285714285,0.5714285714285714,0.03571428571428571
7uSyRXvYOIHaeOBp4FaSBB,YOU - Demo,59vzNh002ixVsTYtMAwn6i,Steph,2O8AyUb5YmLydU0YMTqE4M,280807,2020-01-24,27,0.344,0.17300000000000001,7,0.6266666666666667,1,0.0432,0.75,0.0,0.0977,0.26899999999999996,0.16347980164952136,7uSyRXvYOIHaeOBp4FaSBB,7uSyRXvYOIHaeOBp4FaSBB,1,pop,0.76,0.07142857142857142,0.5714285714285714,0.35714285714285715
1n94XVEMS40MCW52AyLGDs,Happy w u (feat. Jason Dhakal),7uDdl5V5AETSFY7K3muu22,Arthur Nery,6tNvMkhgMHVnKMgk5FdCvU,280714,2020-12-22,55,0.596,0.182,6,0.34237442922374417,1,0.0378,0.903,0.0,0.0909,0.268,0.3867770596708605,1n94XVEMS40MCW52AyLGDs,1n94XVEMS40MCW52AyLGDs,1,pop,0.76,0.0,0.5714285714285714,0.42857142857142855
0X4irSrnxuuxwmlelnJfGv,Prom (Acoustic Version),543f0NvGig5Moo9XROTUur,Ebe Dancel,5bbkpqNOZTT1LZuta2FrDv,266640,2018-03-27,48,0.575,0.365,1,0.7093607305936073,1,0.0285,0.764,0.0,0.0844,0.319,0.4957614695271967,0X4irSrnxuuxwmlelnJfGv,0X4irSrnxuuxwmlelnJfGv,1,pop,0.76,0.7142857142857143,0.14285714285714285,0.14285714285714285
7o2OulEYBNc9IZnwa8rezF,Di Magdahom,19POcrtA9EM2Bvlgf19VPu,Brian Pepito,20H19bSd742P1hyZUgc0nT,194362,2019-08-27,38,0.515,0.0724,2,0.04228310502283095,1,0.0482,0.89,0.44799999999999995,0.105,0.235,0.5126837227682385,7o2OulEYBNc9IZnwa8rezF,7o2OulEYBNc9IZnwa8rezF,0,electronic,0.76,0.03571428571428571,0.7142857142857143,0.25
2t2YjYfwpVUd6mRwTpmcqy,Manalangin,1YlibpAvhJBbMZMBwN1KGv,The Juans,4Cvidk0fl97xHUz9CMPGYo,338684,2020-03-29,42,0.37799999999999995,0.35200000000000004,11,0.5451598173515982,1,0.0398,0.682,4.6700000000000003e-05,0.0932,0.17600000000000002,0.6427715527681109,2t2YjYfwpVUd6mRwTpmcqy,2t2YjYfwpVUd6mRwTpmcqy,1,pop,0.76,0.0,0.7142857142857143,0.2857142857142857
5LdMIvtVFxn8SKZHmy2aWU,Shooting Star,6Ww3OMFzCaO33ulKh1LBFN,Hale,35ijdmU6aBbUUMxFrytpPm,252080,2006,40,0.5,0.31,2,0.6963926940639269,1,0.0333,0.579,8.69e-06,0.131,0.0817,0.5311866610577842,5LdMIvtVFxn8SKZHmy2aWU,5LdMIvtVFxn8SKZHmy2aWU,1,pop,0.76,0.42857142857142855,0.5,0.07142857142857142
6mPLJNLRVrTY07IMSwp6Ee,Your Love,2M2smH6GVAihJrZS18RQsv,Nasser,5ZeyYYRkGVEtibXRQi8Oou,218548,2018-08-17,40,0.624,0.384,1,0.651689497716895,1,0.0379,0.452,7.400000000000001e-06,0.115,0.14800000000000002,0.4510688745267506,6mPLJNLRVrTY07IMSwp6Ee,6mPLJNLRVrTY07IMSwp6Ee,1,pop,0.76,0.21428571428571427,0.5357142857142857,0.25
3ky6Sfc0fH6SIbRcuZDqCm,Isang Lahi,3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,07qDI2Xo8Dr9SBho7QVYWw,244946,2012-10-12,0,0.255,0.41600000000000004,10,0.5686301369863013,1,0.0357,0.895,0.000557,0.106,0.391,0.5773005978558773,3ky6Sfc0fH6SIbRcuZDqCm,3ky6Sfc0fH6SIbRcuZDqCm,1,pop,0.76,0.14285714285714285,0.4642857142857143,0.39285714285714285
6ZRyeMRw27BX4RFYX9BIkO,Laging Sa'yo,0sJGdZXFIeLEvvAiiWvxc1,Andrej Agas,6jIzGmsD5fh35CFyhRMMLM,241000,2020-11-06,48,0.523,0.12,0,0.35557077625570777,1,0.0366,0.9209999999999999,1.68e-06,0.114,0.364,0.39855571277422985,6ZRyeMRw27BX4RFYX9BIkO,6ZRyeMRw27BX4RFYX9BIkO,1,pop,0.76,0.03571428571428571,0.5,0.4642857142857143
2UUgpD1cX397P4xiLWkRHs,Biglaan - Acoustic Version,3nZa8vRD64ueq3d0JNYTsl,6cyclemind,4JfQfFmSQgbEOscuEdh2QB,327466,2003-11-18,36,0.38799999999999996,0.28600000000000003,7,0.6705022831050229,1,0.0275,0.774,0.0013,0.091,0.23199999999999998,0.8274567542417175,2UUgpD1cX397P4xiLWkRHs,2UUgpD1cX397P4xiLWkRHs,1,pop,0.76,0.7857142857142857,0.21428571428571427,0.0
57SGNDTRH3UeQ22qbrS4fH,The Day You Said Goodnight,6Ww3OMFzCaO33ulKh1LBFN,Hale,2aTG7rVHqmsIOKBggD0g7m,289453,2012,34,0.556,0.524,4,0.7452511415525114,1,0.0313,0.508,0.0,0.106,0.31,0.5310336915369614,57SGNDTRH3UeQ22qbrS4fH,57SGNDTRH3UeQ22qbrS4fH,1,pop,0.76,0.0,0.8571428571428571,0.14285714285714285
4rOru0jbmXm21Lpe6bBP4r,I'll Be There,4NeCu267LZemnoq44lZYKy,Julie Anne San Jose,7xq2b0gkMRI47DCek284HB,214866,2012,50,0.44799999999999995,0.47200000000000003,0,0.7677625570776256,1,0.0444,0.53,0.0,0.0891,0.071,0.5394215202620878,4rOru0jbmXm21Lpe6bBP4r,4rOru0jbmXm21Lpe6bBP4r,1,pop,0.76,0.25,0.4642857142857143,0.2857142857142857
1gtXIW7lp2WUMmJZHeU3H2,Poem,2TX325jFbZFpe2OGZNo4Lx,Markus,2IUBDTbNDbuOP4j0TZRqDQ,188690,2020-01-24,35,0.6579999999999999,0.23199999999999998,10,0.6488127853881278,1,0.0321,0.76,0.0,0.113,0.371,0.4752699274669522,1gtXIW7lp2WUMmJZHeU3H2,1gtXIW7lp2WUMmJZHeU3H2,1,pop,0.76,0.07142857142857142,0.6071428571428571,0.32142857142857145
7v5bCzKFKACx3pBk1FZGfg,Paalam,1VjZnoEkd3H8JvgvHbk3Mb,Meg Zurbito,1kegMTpryLzLXtqygZpTIw,286679,2020-08-28,35,0.532,0.244,0,0.607716894977169,1,0.0537,0.614,0.0,0.126,0.114,0.48180937448213446,7v5bCzKFKACx3pBk1FZGfg,7v5bCzKFKACx3pBk1FZGfg,1,pop,0.76,0.21428571428571427,0.6428571428571429,0.14285714285714285
6i4JCkga8BoVhy8npUqRUY,Laging Tapat,19jotRfFullBKocQAhkvjs,Jolina Magdangal,3gkaPU2s8ssCQhaUK6Saw0,212639,1999-01-04,45,0.626,0.361,0,0.7237442922374429,1,0.0278,0.75,0.0,0.0886,0.166,0.46477876783050986,6i4JCkga8BoVhy8npUqRUY,6i4JCkga8BoVhy8npUqRUY,1,pop,0.76,0.07142857142857142,0.7857142857142857,0.14285714285714285
1PolDT6VGejjxyHi6tP8VO,Awit Ni Ginny,5BAyYwbv8OSfqeXMjPgWX6,Toni Gonzaga,11RYGsTNM27H8M1Cq9xwdw,268373,2014-05-20,0,0.498,0.613,4,0.8300913242009132,1,0.0296,0.37200000000000005,0.0,0.215,0.231,0.597600928015093,1PolDT6VGejjxyHi6tP8VO,1PolDT6VGejjxyHi6tP8VO,1,pop,0.76,0.21428571428571427,0.35714285714285715,0.42857142857142855
4rG3h1QwgjSSWz8EIjCFrm,Araw-Araw,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7xCcuTA3abKwxj8HwgxP7R,313951,2019-05-12,64,0.475,0.424,11,0.6900456621004566,1,0.0295,0.5820000000000001,0.0,0.23399999999999999,0.22399999999999998,0.572692391041085,4rG3h1QwgjSSWz8EIjCFrm,4rG3h1QwgjSSWz8EIjCFrm,1,pop,0.76,0.0,0.6785714285714286,0.32142857142857145
50CleSUcYFjaEFg92S6rxA,High,6XMiJRtSvw0PYHOBSBEsMg,Barbie Almalbis,7t1XmFbk4BRI6t37DEjYDc,242991,2006-03-30,44,0.341,0.405,1,0.6051141552511415,1,0.0304,0.7509999999999999,1.07e-06,0.133,0.361,0.39815416778206936,50CleSUcYFjaEFg92S6rxA,50CleSUcYFjaEFg92S6rxA,1,pop,0.76,0.07142857142857142,0.35714285714285715,0.5714285714285714
5z3cGRnrOfnRPDb9R0ZbIC,Forevermore,4BNWanhw4AjSXjBm9L1Jzy,Juris,6qN7WcmIk2InzfPYVMFEp0,294716,2011-07-22,0,0.276,0.258,7,0.5967123287671232,1,0.040999999999999995,0.898,0.0,0.155,0.3,0.1507195941208715,5z3cGRnrOfnRPDb9R0ZbIC,5z3cGRnrOfnRPDb9R0ZbIC,1,pop,0.76,0.07142857142857142,0.8214285714285714,0.10714285714285714
0QDrK8r1jEUlft4TryXE5M,One Two Three,0C0PtC4Kc1zydd2CJU50oz,Reese Marie,2OjJFFWgUQuLfFcqc4TsDT,244436,2020-03-06,32,0.364,0.272,2,0.7056164383561644,1,0.0356,0.599,0.0,0.0489,0.34299999999999997,0.9710313969941491,0QDrK8r1jEUlft4TryXE5M,0QDrK8r1jEUlft4TryXE5M,1,pop,0.76,0.03571428571428571,0.6785714285714286,0.2857142857142857
3ynDXi01YTsb9WrIDCK9oJ,Let Me Be the One,4NeCu267LZemnoq44lZYKy,Julie Anne San Jose,1g0VTTNNbF8nciniPyQtJg,280400,2013-08-06,46,0.589,0.39899999999999997,10,0.6772146118721462,1,0.0393,0.6859999999999999,0.0,0.107,0.175,0.46403941514653213,3ynDXi01YTsb9WrIDCK9oJ,3ynDXi01YTsb9WrIDCK9oJ,1,pop,0.76,0.0,0.6428571428571429,0.35714285714285715
6EGhJDiIf1Wp8odU1rUFvO,You Are My Song,3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,2Ji2nGnhAn6juMDnJOxz1k,232800,2006-08-29,0,0.5820000000000001,0.27899999999999997,6,0.5744292237442923,1,0.0294,0.8140000000000001,9.87e-06,0.0956,0.0757,0.44568307264777496,6EGhJDiIf1Wp8odU1rUFvO,6EGhJDiIf1Wp8odU1rUFvO,1,pop,0.76,0.21428571428571427,0.5714285714285714,0.21428571428571427
7MrILWqDCl8NNPWVriheRR,Parang Tayo Pero Hindi,7DW4ijH3n36QN0RlC0n649,Angeline Quinto,7c9fx7uFGTqXEWDts0wfIO,224693,2016-03-18,0,0.535,0.409,0,0.7333789954337899,1,0.0305,0.7040000000000001,0.0,0.231,0.215,0.4895215878236262,7MrILWqDCl8NNPWVriheRR,7MrILWqDCl8NNPWVriheRR,1,pop,0.76,0.42857142857142855,0.42857142857142855,0.14285714285714285
4e5GnQ7W6hC4TU8ozYhblM,EDSA - Emosyong Dinaan Sa Awit,4eK6vQqh6wpgldKVWm7560,Jason Marvin,3sPc5taf0xe6IkWkkNDhUg,221252,2019-09-27,40,0.287,0.19699999999999998,6,0.6153424657534247,1,0.0396,0.797,0.00838,0.151,0.195,0.15790278786951706,4e5GnQ7W6hC4TU8ozYhblM,4e5GnQ7W6hC4TU8ozYhblM,1,pop,0.76,0.32142857142857145,0.32142857142857145,0.35714285714285715
1wMlMWg1T8iepY8uQl6TZG,How Deep Is Your Love,4U78sK2D3zASSB6oSR38GQ,Christian Bautista,4Fnebc30PK1uG69BkXmMOh,175040,2014-11-07,51,0.5489999999999999,0.312,6,0.6742009132420091,0,0.0248,0.843,0.0,0.113,0.44,0.2674417122388365,1wMlMWg1T8iepY8uQl6TZG,1wMlMWg1T8iepY8uQl6TZG,1,pop,0.76,0.32142857142857145,0.5357142857142857,0.14285714285714285
1Yd9vD5QKZTMA6yFxFuD1M,Pansamantala,4HOEnLufwAqJ2qoJPVnL01,Callalily,4TKyn5UuWOyAurOXBRBOpz,277813,2012,52,0.608,0.20800000000000002,7,0.5468493150684931,1,0.0272,0.836,0.0,0.0893,0.307,0.18417530307086316,1Yd9vD5QKZTMA6yFxFuD1M,1Yd9vD5QKZTMA6yFxFuD1M,1,pop,0.76,0.7857142857142857,0.17857142857142858,0.03571428571428571
2l0jvrJplQPD7RaeGqYNCV,Hanggang Ngayon,2vTbuBRo7ACOZ3JsCnaL7S,Kyla,6WMgQGvX39lPNTU0unocB5,249186,2000,53,0.573,0.222,2,0.4605479452054795,1,0.0388,0.778,1.15e-05,0.136,0.268,0.22818590895764024,2l0jvrJplQPD7RaeGqYNCV,2l0jvrJplQPD7RaeGqYNCV,1,pop,0.76,0.07142857142857142,0.75,0.17857142857142858
7lD4bwbBCqukPke3Xt1Ncs,I Ain't Perfect,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5mGR6qKnpILzSzq1yyAUXk,262608,2019-01-18,48,0.426,0.337,0,0.5367123287671233,1,0.0286,0.556,2.51e-05,0.079,0.17800000000000002,0.4887057503792369,7lD4bwbBCqukPke3Xt1Ncs,7lD4bwbBCqukPke3Xt1Ncs,1,pop,0.76,0.03571428571428571,0.4642857142857143,0.5
6NHX7VFddKF0YGeUiYS9f0,You're my you,3NoMhEPc4jHWZt1Eopv6wH,NYOY VOLANTE & THE MANNOS,6ooDv4u22YmgSjv5kcuxE6,244653,2009-04-07,0,0.462,0.284,0,0.5781735159817352,1,0.0341,0.851,0.0,0.0948,0.155,0.20646423700077765,6NHX7VFddKF0YGeUiYS9f0,6NHX7VFddKF0YGeUiYS9f0,1,pop,0.76,0.5714285714285714,0.35714285714285715,0.07142857142857142
5ZeGnRg4HruE3jXBjTB3rU,Underneath the Waves,6Ww3OMFzCaO33ulKh1LBFN,Hale,472GgeFZaCdRLcL3cT0IAn,281979,2005,31,0.515,0.504,7,0.6635616438356164,1,0.0329,0.58,0.008409999999999999,0.0768,0.27899999999999997,0.63051486991217,5ZeGnRg4HruE3jXBjTB3rU,5ZeGnRg4HruE3jXBjTB3rU,1,pop,0.74,0.5357142857142857,0.39285714285714285,0.07142857142857142
3gyEt1vswIEbpQqBs18Lha,Harana,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,29tJR2oXdGAFHMQkcgPUmn,182200,1997,58,0.58,0.159,7,0.06461187214611863,1,0.0569,0.792,1.26e-06,0.10800000000000001,0.424,0.6397185360816856,3gyEt1vswIEbpQqBs18Lha,3gyEt1vswIEbpQqBs18Lha,1,pop,0.74,0.0,0.8928571428571429,0.10714285714285714
6BxJLJw228OY5BFerPGl7z,Dahan,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,5ZMRUtgLCoeyhrDdRhSXij,297500,2019-02-14,55,0.516,0.529,10,0.7719634703196347,1,0.0257,0.318,0.0,0.198,0.295,0.503027521766288,6BxJLJw228OY5BFerPGl7z,6BxJLJw228OY5BFerPGl7z,1,pop,0.74,0.6428571428571429,0.2857142857142857,0.07142857142857142
0W2kzUI1K0tT0RpggJZ4Js,Kung Akin Ang Mundo,7ygtjsCTrCQZAYYPOne9uE,Erik Santos,7pgo6KnbXj9ADDyvoDf0rV,210046,2018-09-14,42,0.636,0.397,5,0.6404109589041096,1,0.0349,0.8340000000000001,3.97e-05,0.096,0.32799999999999996,0.5406452764286717,0W2kzUI1K0tT0RpggJZ4Js,0W2kzUI1K0tT0RpggJZ4Js,1,pop,0.74,0.03571428571428571,0.6428571428571429,0.32142857142857145
7v8yMJuatXDEODv5mmrqSy,Pwede Ba,29zSTMejPhY0m7kwNQ9SPI,Lola Amour,6J8jhnIWTbwk5iy3OyYCd3,341806,2018-06-15,0,0.665,0.325,0,0.7234703196347032,1,0.0544,0.607,0.000429,0.106,0.253,0.1813007508253981,7v8yMJuatXDEODv5mmrqSy,7v8yMJuatXDEODv5mmrqSy,1,pop,0.74,0.10714285714285714,0.7857142857142857,0.10714285714285714
1gLSG63xTwtwGNdkjbKvcv,"Sinta,",0XRPxTyrrVeDXLt6Wxw4UD,rhodessa,1J2lKT68AaJsEovuRicoqi,240294,2021-01-20,22,0.524,0.326,2,0.4638812785388128,1,0.0301,0.8290000000000001,0.318,0.0985,0.122,0.5030848853365967,1gLSG63xTwtwGNdkjbKvcv,1gLSG63xTwtwGNdkjbKvcv,1,pop,0.74,0.14285714285714285,0.6071428571428571,0.25
3ALrzLSiMH9IBMPJxvchWw,Paano Na Kaya,0kRAKgEOVI43Qkz9PLmPt8,Bugoy Drilon,60pUTJYWPFM1ecQI102Pgb,254044,2010-01-01,43,0.493,0.314,8,0.6532876712328767,1,0.0298,0.843,0.0,0.34,0.434,0.4763470878427474,3ALrzLSiMH9IBMPJxvchWw,3ALrzLSiMH9IBMPJxvchWw,1,pop,0.74,0.21428571428571427,0.42857142857142855,0.35714285714285715
0HGvOXPko67WddcZaRQxNk,Ikaw Lamang,5E5sr7RkHU6tdxk5G8zF4A,Zsa Zsa Padilla,1KK4zf8CDKjGrbZLnvqGYr,236773,2009-11-17,0,0.23,0.272,7,0.41155251141552507,1,0.0311,0.782,0.00025299999999999997,0.129,0.20800000000000002,0.6288385789131516,0HGvOXPko67WddcZaRQxNk,0HGvOXPko67WddcZaRQxNk,1,pop,0.74,0.5,0.35714285714285715,0.14285714285714285
665y7mYxsxRDRbteEp6BoL,Through The Years,2JEIN1g27pZdm3hKB9EwE5,Mark Carpio,28jQVINawo5aHlmotTVpDj,276613,2021-01-22,38,0.627,0.39299999999999996,7,0.5991324200913243,1,0.0272,0.8220000000000001,0.0,0.12,0.377,0.5164059811082642,665y7mYxsxRDRbteEp6BoL,665y7mYxsxRDRbteEp6BoL,1,pop,0.74,0.2857142857142857,0.42857142857142855,0.2857142857142857
7klO6iM0BkEuwshLO7SWsd,Wala Ka Na,6ZdzYE3CEgY0Umgi3Dsgv8,Michael Dutchi Libranda,3BGw51s9Ddl8OiSH3Fd1Vs,352694,2020-01-31,49,0.603,0.491,9,0.7384018264840182,1,0.0314,0.35,0.0,0.109,0.259,0.37580149655181205,7klO6iM0BkEuwshLO7SWsd,7klO6iM0BkEuwshLO7SWsd,1,pop,0.74,0.35714285714285715,0.42857142857142855,0.21428571428571427
0yoA7hF2PGUbVcZMnAsq8Y,Can Find No Reason,3epr0J9hOWkk57Fs08hwPf,LOUIE HEREDIA,1M3HLZcmRQkap2zZCpi3vn,193413,2013-02-14,0,0.385,0.436,9,0.549634703196347,1,0.0418,0.795,9.52e-06,0.353,0.18899999999999997,0.598850179101814,0yoA7hF2PGUbVcZMnAsq8Y,0yoA7hF2PGUbVcZMnAsq8Y,1,pop,0.74,0.39285714285714285,0.5,0.10714285714285714
5RfpJJnfTXkIXRG4f1hudc,Your Universe - Acoustic,6l880dxsvN2x5wiceaG6D0,Rico Blanco,254ElpW3Ad4qf073WbscLv,240186,2010-03-15,49,0.475,0.253,7,0.5489041095890411,1,0.0294,0.691,0.0,0.106,0.34700000000000003,0.23491656787385107,5RfpJJnfTXkIXRG4f1hudc,5RfpJJnfTXkIXRG4f1hudc,1,pop,0.74,0.03571428571428571,0.35714285714285715,0.6071428571428571
7BPukRIn6b7M7D0SpazuMB,Only Reason I'm Alive,2t2lODOqTfxQh0CyN6Wx20,Ruth Lee Resuello,1eUinsBpNjBDVvApZi2ygL,195944,2021-01-09,26,0.603,0.503,10,0.723607305936073,1,0.046,0.433,0.0,0.0935,0.162,0.5028235624051908,7BPukRIn6b7M7D0SpazuMB,7BPukRIn6b7M7D0SpazuMB,1,pop,0.74,0.2857142857142857,0.39285714285714285,0.32142857142857145
1Xf5tZY0WFqH975R8OJL21,Noypi,0c7d9V8rjfT6tzojfBfRf5,Bamboo,2PgDncUHg8ZS3D11VhuhzL,268382,2004,50,0.536,0.613,2,0.8155707762557078,1,0.0306,0.304,0.00602,0.0995,0.298,0.3221028210129132,1Xf5tZY0WFqH975R8OJL21,1Xf5tZY0WFqH975R8OJL21,1,pop,0.74,0.5,0.35714285714285715,0.14285714285714285
0V8U7JE0UuOfxM04IEjAjM,Unti-Unti,6nrxik1s5QPX6CfiqeOoNd,Anna Aquino,7g8XL6fIVivUnrasZGFTve,234859,2020-01-24,41,0.5529999999999999,0.196,9,0.42999999999999994,1,0.0339,0.8420000000000001,0.0,0.243,0.14300000000000002,0.18764261220951728,0V8U7JE0UuOfxM04IEjAjM,0V8U7JE0UuOfxM04IEjAjM,1,pop,0.74,0.6428571428571429,0.32142857142857145,0.03571428571428571
2iOnWSWcChoGmUufbrQ00e,Tagu-Taguan,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,249160,2018-02-19,55,0.633,0.28,2,0.5621004566210046,1,0.0389,0.831,8.83e-05,0.113,0.152,0.23526712302573705,2iOnWSWcChoGmUufbrQ00e,2iOnWSWcChoGmUufbrQ00e,1,pop,0.74,0.17857142857142858,0.6071428571428571,0.21428571428571427
6zxwlLHc63o0rrlxXTToAW,Di na Muli (feat. Ben&Ben),6IwtJ7xt7qhukLAqLwHvzG,Bea Lorenzo,0KfRyBwui8z2qT9CvzH9GZ,287787,2019-10-25,39,0.382,0.258,1,0.6613698630136987,1,0.035,0.752,0.0,0.0752,0.124,0.21116167603604985,6zxwlLHc63o0rrlxXTToAW,6zxwlLHc63o0rrlxXTToAW,1,pop,0.74,0.25,0.6071428571428571,0.14285714285714285
6f3rRh2R6ZQvJWlp8os396,Sana Sinabi,13VRqzYJxIUpx67aASZADe,Soapdish,1dO3EZspn36GkTEuSYJVTK,329866,2006-09-12,0,0.36,0.45899999999999996,9,0.7650228310502283,1,0.0278,0.5329999999999999,0.0,0.11599999999999999,0.11599999999999999,0.5645913801675017,6f3rRh2R6ZQvJWlp8os396,6f3rRh2R6ZQvJWlp8os396,1,pop,0.74,0.14285714285714285,0.5,0.35714285714285715
52GCyGIXNcmgUSaE9TlVL0,Dying Inside to Hold You,39rKElzF7q6K4O2flycSEc,Chlara,1hhuTpxPljMRJBQT5QfhOE,256985,2020-05-29,43,0.35700000000000004,0.271,1,0.5293607305936072,1,0.0605,0.6709999999999999,0.0,0.10300000000000001,0.282,0.7528586179203793,52GCyGIXNcmgUSaE9TlVL0,52GCyGIXNcmgUSaE9TlVL0,1,pop,0.74,0.14285714285714285,0.25,0.6071428571428571
22AZDYG6qrjMFg0ceeL9X6,Paalam,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,0TokPp6QWbba06DOUPm86M,291108,2019-09-13,58,0.292,0.308,4,0.7278538812785388,1,0.0305,0.6709999999999999,2.22e-06,0.102,0.198,0.30234425790661223,22AZDYG6qrjMFg0ceeL9X6,22AZDYG6qrjMFg0ceeL9X6,1,pop,0.74,0.0,0.6785714285714286,0.32142857142857145
6UrfCXDyGaLbDVkAvuOTFS,Perfectly Imperfect,3FQsMtWVaHHjCbumwaDKER,Jayda,2iDrdt40iEFpT2BsjlyRSh,259351,2019-11-15,45,0.6459999999999999,0.529,2,0.8899543378995434,1,0.0314,0.252,0.0,0.139,0.22899999999999998,0.31215980215941974,6UrfCXDyGaLbDVkAvuOTFS,6UrfCXDyGaLbDVkAvuOTFS,1,pop,0.74,0.17857142857142858,0.5,0.32142857142857145
7f51xBVcnZD31QdWLADKYh,Ikaw Nga,6ZgBJRjJsK1iOJGKGZxEUv,South Border,3481AMZTaNxatiibp5Xi8W,276653,2009-06-01,42,0.593,0.44,7,0.578904109589041,1,0.0328,0.597,1.84e-05,0.0378,0.349,0.3883513709893305,7f51xBVcnZD31QdWLADKYh,7f51xBVcnZD31QdWLADKYh,1,pop,0.74,0.32142857142857145,0.25,0.42857142857142855
37JChM82iueRqLoDoNEZx7,You Are,1SeQjcBdMcn1DCUJcnTtud,Pixie Labrador,1Elc9QAU9OUrpl0nZSNhGc,317675,2020-02-14,1,0.5820000000000001,0.35100000000000003,2,0.5759817351598173,1,0.0301,0.8109999999999999,0.0,0.11900000000000001,0.18100000000000002,0.41355947327495,37JChM82iueRqLoDoNEZx7,37JChM82iueRqLoDoNEZx7,1,pop,0.74,0.4642857142857143,0.39285714285714285,0.14285714285714285
5ZmeyfBKC9G9tDLg2IuwsA,Tinatapos Ko Na,7LVPSD4kabI5LiXIVPI8tn,Jona,3BTnaTgFbz600TYJBll2R8,255273,2018-10-19,32,0.401,0.209,0,0.5523287671232877,1,0.0359,0.775,0.0,0.248,0.313,0.13167488877841088,5ZmeyfBKC9G9tDLg2IuwsA,5ZmeyfBKC9G9tDLg2IuwsA,1,pop,0.74,0.0,0.75,0.25
3klq042yc5GocXfdp2RXCM,Dalangin - Stripped,3nucMNM7PUyqaPMPb49SaO,Tim Pavino,2YDsLO3Oi7VLsChs4w9xdN,289285,2020-05-15,33,0.369,0.11800000000000001,9,0.4402739726027397,1,0.0413,0.89,0.0,0.0935,0.38799999999999996,0.18121789233495234,3klq042yc5GocXfdp2RXCM,3klq042yc5GocXfdp2RXCM,1,pop,0.74,0.25,0.5714285714285714,0.17857142857142858
7A7IsQQPGxlfHiDDl2Kct7,Paasa,66DP8oRJYpSDrZCezK47fN,Kurei,5w4cYB7iyLhLzzNIXiQVOa,169315,2019-03-15,29,0.737,0.23800000000000002,0,0.6598173515981736,1,0.034,0.8909999999999999,0.00336,0.0959,0.23399999999999999,0.4336303491529313,7A7IsQQPGxlfHiDDl2Kct7,7A7IsQQPGxlfHiDDl2Kct7,1,pop,0.74,0.5714285714285714,0.42857142857142855,0.0
